address,num_transactions,%total_transactions
0x7d616ef60a38e26b068b01ff43d23a8c907b42f4,2,0.03
0xdbca6618159523bd74f0514046c3a52b24af9e98,2,0.03
0xb514e1fb5dffaf8f1d8721e50da703863f68008c,2,0.03
0x881a5e8ace5cb2cd72b135bec25d9a94df3d5413,2,0.03
0x584cf1a8825990c69b7c02a8e2669a551a1692f7,2,0.03
0x8584c21463c134a16f3013c2072fef588f94db95,2,0.03
0x2df30d1f66b57b925559bc7aed1add74d09fa913,2,0.03
0x3c11668ad19e9641a93c75518622736381a1adb1,2,0.03
0x4888a13b519c64e108e2bae0f368abce3ec9be6b,2,0.03
0xa07ffe536ad9d9a444f4b2a27015a6c70ee7903e,2,0.03
0x071fe6456f926722b2731087395a5335612269fd,2,0.03
0x8fa01faf2cb4d89bb3e0846ba1e3227ba4b3c2ac,2,0.03
0x2b68e588dca8510be9f05c99f702461c532e8a4e,2,0.03
0x9a136474599a0ab552a3d8b4d6de5700f6f303a1,2,0.03
0xa21a78bb13ad79d63874b5f61bc1495a31b730eb,2,0.03
0xe4fede2f45e7257d9c269a752c89f6bb1aa1e5c8,2,0.03
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,2,0.03
0x645b4997a386929166bf7d1c842e2776cd0be6e1,2,0.03
0x782f3e7d2b71437a2d7d74494f95c8378efa463e,2,0.03
0x43cbb05d5c0712427dad27d147d0443c378b5e7c,2,0.03
0x05581361c7e5683dae89ea6fdc651a0d3c64a87f,2,0.03
0x02ec5d07150c9a9ee740e828d8682d1aaa8d8731,2,0.03
0x0b54b916e90b8f28ad21da40638e0724132c9c93,2,0.03
0x0204740bba96aa9bdc0a44e95e3af1a7247c3152,2,0.03
0x00aec3e28a953cbd2202d19a6ea4f4d53291f293,2,0.03
0xa9b6bdbd7521cdefee22ca51f2c11a8c47ebec52,2,0.03
0x9a2a74bcb42f839a0fbeb09e1c67ab7c32040921,2,0.03
0xb7929400e4490a01752488daeaedaabf161a9c6b,2,0.03
0xfde1ca0e755c64ef65732598123221c69f001f33,2,0.03
0xb1adde8d390d345e70bf8449cc687f5703d3abe5,2,0.03
0x9c593123ec98b812c320306bfb1a8c3d21b8cdee,2,0.03
0x673d1bfe33682955126b6343eb741d3958b5536b,2,0.03
0xde6a5f80a11e15ae77fd92e15926da0934ec7da0,2,0.03
0xbb323ffce9cc06aa26c50ffa6643b54029f5debe,2,0.03
0x70e790c39eb82e58d676714bee75727a03773939,2,0.03
0xc0ab185f1c4a237b77787252a1720ab5918b0b0d,2,0.03
0x7410710d21659d5941d0218744ff7389881e40a7,2,0.03
0x8fc8579ae10903f973b2f39997b08937cac9316b,2,0.03
0x18d301c6e31e77b7cb5c6fc0ddc01a739526559d,2,0.03
0x1337c69a0a3585a579e8b501067504ce534d5ab3,2,0.03
0xf7984f332a939a277b6d4c78c7afca7c8cb7ec60,2,0.03
0xdc5c333e1bb02d469596ed814ad2e0e151106967,2,0.03
0x04d9a1a9e6173ffa9301ecaeb0ae45824bf5bbbb,2,0.03
0xedd2af87cd0ff525a72c82a54f4d16f6a4bd2a03,2,0.03
0x8160a619a8a10e24c84f1661c1952182fd79f490,2,0.03
0x077c5f24dc038ec898deb563efacdf6151d40291,2,0.03
0xd0098691479cadcaca2f19a8597e6185276227fd,2,0.03
0x1fe2765c2463c32ac0d369c287e8cc30b46c1665,2,0.03
0x600306ecb8fae129ea1d5729f147e29c0d5481f7,2,0.03
0x139bf9971998b93435df82c8e346899f981cf2df,2,0.03
0x2c5e8e4cbb7cad03335d01df00042364de86d732,2,0.03
0x565a7fa57a335114985451c3627e769e0c3af03f,2,0.03
0x3ee737c395a68b4f01484923d7c1123b3207947c,2,0.03
0xfffcb9161bdc0edcd7fe5761b0bca959b697d249,2,0.03
0xe56db3b51a92159dc1f2c5988fd81af828fd650f,2,0.03
0x606bdb8c3e490b7f50af2f74263a04e4ca77fb13,2,0.03
0xabc23955bf9f40d812e0e349673612c17a8da845,2,0.03
0x2a5a90bca6358e89325efc45701ba9aa5ecd235e,2,0.03
0x0ebc6357bd557663a4f7c647e25750fda0ab4fd5,2,0.03
0x726838ea96b1ca697d68879c807faacf0e474171,2,0.03
0x2934588cf0ab0a92df6b7466c3b72174f6930920,2,0.03
0x5f4f3b95ff0dfdaa9329126f99c3901e19a48bfd,2,0.03
0xcc745e7b6d6d5990b8caae4d16a79208d0ac3f21,2,0.03
0x266cc9db9ec0616de205f72041540aa15019f8bd,2,0.03
0x8d7a62dccd4e06b51d9eb44cb059a45b951e72f0,2,0.03
0xbdb65c5964c0253657895ccaff83e15582eb2f51,2,0.03
0xd8d58fe9b8e87aaa3fb5e9ebcdd5240de9aaf122,2,0.03
0x64d46ed478bc3311f61a05c4f1c027e8224146b3,2,0.03
0x634c756520bbf085eddf66dc416cec6fd016db01,2,0.03
0xd8ed3f3215b8178ad997f616ecf0710b1f692113,2,0.03
0xc16e38cc935622c4553ec193f46d0c79ff3245fe,2,0.03
0x0916a2c3ba71f0c86424b411f09fa101bd0c7774,2,0.03
0x487e5c1608f6cfece452f62e588672363d18e272,2,0.03
0xbae998c2accd57f05afb10e7e0510807af49659d,2,0.03
0x652f20c6ce3dcc823fffe65463c93da0a08cd595,2,0.03
0x38935cb352689caaea16ac7be1a8c49980ae24a8,2,0.03
0xd17ef8f1cc4ee78efa9e292235e0aa968d47ddc1,2,0.03
0x08e83e006dc0aa633ab43e01f7927e2029c7795d,2,0.03
0x51acbfc99ef8b30fa0d363921e152fb9fc6153e3,2,0.03
0x97ec753c03019b6050a6f68267c87b4b427537d6,2,0.03
0x4983876af68e19aae8a99dfaba16b15453244022,2,0.03
0xee3535ff59a33401eda1661555017b4c5dc3793b,2,0.03
0xcc55a426d4221d299a4586aaa0cef6e5c12783a4,2,0.03
0xa37f1d663179b2a390fea107b10b0fbbd0dbdf0c,2,0.03
0x409bf075dffe5c8fd4723becf8ff093e48c807c2,2,0.03
0xe443e1eea3c8dafde78e790a39eafcaf7e1296b7,2,0.03
0xdec6c15126a94a507e2c27c6727cedc85bfdf3b7,2,0.03
0xca4b3f39ec1bbec7ebf451af86fb9321667d9ed5,2,0.03
0x607b490fe2938eadab3a396a1f05e6301e3bbaa8,2,0.03
0xcc22d2ce9744c051fc43d5b1a29072c0f8dd0f25,2,0.03
0x9daa7a12d9214824aff6e452b9b48d687d166a50,2,0.03
0xe5125482ec80f1e096499c469312d50db77d4ce3,2,0.03
0x4db33d008bb2b86157c1a0e13b7db9104f387b8a,2,0.03
0xf50698b9d73c70b03cdf1843d1d524a855c34195,2,0.03
0xc7ac35c412cb902f1c90d1498d04758f3d23d8a0,2,0.03
0x79e917b5cc7d0d166d23c09405b6beeb65dc0247,2,0.03
0x72b95fed5a3ae371d11f1beb024b39e813cb72ee,2,0.03
0xc7ded8d808fc92e2f1696bf8b130e3f9984c7529,2,0.03
0x5cb3b3ba24dfd7762f8f04049c703d1e48461522,2,0.03
0x5b70312b16ab565e67b8995392e5f7b73718d02f,2,0.03
0x602d697114988eceb229817fee0666a69c12f226,2,0.03
0x54e0ccd27bc9157db85b0e47473c31724737a2e7,2,0.03
0xc8d5719c0fb726f5425d4d9bf6af5ad7b25fcac6,2,0.03
0x59ef0c6071fd895d37342bc0b74acd6fe434ad34,2,0.03
0xf56fc45ef12a53f127c02091190e19c2487fae0c,2,0.03
0xdfac07317265fedc42ad9469c33b975fdb5262e3,2,0.03
0x23b44972f2c9d8af5c811599538900518dbd88ec,2,0.03
0x79397ed27245c77d2c646da652a6628cac9f6b9b,2,0.03
0xc971a3710c84badf39bf3a26bbe34574b68661f4,2,0.03
0xb2dbbdcf7e1368fff753848a8ae0728344d15d63,2,0.03
0xd39b84117d7e95f908e0727b0c75fc73eea6e17a,2,0.03
0x310df6243c61173603fc948b8b93cb7f9de51625,2,0.03
0x75f12c21e4eda606591d6ac191539446d9a9491d,2,0.03
0x22ab01cd5ddf38f8a9749b5633491a760b8639e6,2,0.03
0xdc232e6528e873ca3dc8bc297de9c3c559ed740e,2,0.03
0xdd750fec0c3e8c7d650b02d768af4a19f8645771,2,0.03
0x9f293c32e10fe31aedcd277f51a2009af0591543,2,0.03
0x131de2f0db905b30f7143712fda550396b510f72,2,0.03
0x54f11f52f7d494afaaf0a1d6be01eb044ea3ffcc,2,0.03
0x24a5972704d3a569a484f3cd3e5f8a8b2c9412bd,2,0.03
0xbf257b267f33ed40c07c91d195d05619277e4164,2,0.03
0x94161b6309d3ec19a32f56772c04a8cf89ccaa7a,2,0.03
0x7c253a9e915f9693e2edc45dd1363413c9374f63,2,0.03
0xefdf75b8c553b1554975a1de13545d9df6d26b41,2,0.03
0xa07353cb54badf3a6eb25024493096abf5408064,2,0.03
0xd14ea9d84e97f4dce72cf7b5ebcedf961e986adf,2,0.03
0xc6c25379a8c3039df93efaa60293a5f6fe2dafe4,2,0.03
0x8380c4388fa8f5e966de6a12dd73ff80bba1a99d,2,0.03
0x36b4ff2a2c79545353f0888090a68a1b79202ea9,2,0.03
0x1438510406a9d66419dafc00a152abef43cbc235,2,0.03
0xbdcf11badf37cc7e482dd53b180ca4606ce56b4d,2,0.03
0x796e6a3b08bdd8dfbfb4465a3e3720a3cb6b292a,2,0.03
0xd9fccc95e992b1a1d11f742144a56dec5f0ef81c,2,0.03
0x5bb4fdbc9dd62ff5317fbd0c17a07cbddf82db14,2,0.03
0xc468b3827a3cee8f30dacff0b5342ab91bb7666f,2,0.03
0x25ec5bbdfd7f0dd2bb7f172883675c2edf6fc81f,2,0.03
0x24304d3216a2c0ad9d7a74bfd1177c8749cd3a37,2,0.03
0xb4d2956b58ade98c8c633f34013f92f3879cadeb,2,0.03
0x7fe124f0d42e6f22ac4432859cc14f343d4714d0,2,0.03
0xc64fdbde081e9f67442016eac38e7983d89f0aec,2,0.03
0x9d05eb84aaf010a9a78591e321d58cbd2aff18d9,2,0.03
0xc16642798d8de170972e67a4e9030378822d6c96,2,0.03
0xd9aab151ce51428f619631d6223ec287db24505b,2,0.03
0xd3d35aa60e425d38cc11529d6b76d0a0d4615086,2,0.03
0x3d07fa006f286973d02b17a0341d180d01697791,2,0.03
0xfaeec5a917017beebbf8eb736e43caf34c79f748,2,0.03
0x7445add8d1c74ff4b55f8738000117ddf16a9685,2,0.03
0x7ab8938836c574cfc2f208d038bdfbea41b13b8c,2,0.03
0xc67d7959fbb5199027a349f6a9c7263e9d390177,2,0.03
0xa47434ab29fa2cae165e3e6fcb48b0fc4500013c,2,0.03
0x9f2797905400862d3c2f7610e404ca1df01bf975,2,0.03
0x2813d7166f7f5f32d6fa816ebae1f6b72b1a80fb,2,0.03
0xa88056beee1d5c3b0990003e0a6d699c6e351451,2,0.03
0x4cbca1e0b4a259ba2c16fa246319fe8a4049e205,2,0.03
0x6051bc0b15403f81f9f019918052a5498a7f856a,2,0.03
0x42e9d4393b0e5b95b30fc7f825b8261f46c37dce,2,0.03
0x98f0f25d2c0bfbbe8f03f6b2df8bdb66774cfd66,2,0.03
0x1549457a9a7215d9ac020378d60396f7a9adbf6f,2,0.03
0xa25a5af15a67550f0e69c0a7dd052b773929a6f7,2,0.03
0x4a44b4e03ab657d45fc672c1d9d875cc00078c6f,2,0.03
0x239a216bb5661eac2bbf8b5bb5e6d459653fbace,2,0.03
0xd2b20a8cec0513b40a58bde77907eca74c72f0d3,2,0.03
0x41564e594f2b97fb586299a85f8a8ead3d482311,2,0.03
0x827039c3c6c8bec009c4f63cb35ecfaf96439f01,2,0.03
0x16376be55e4398a8f27c0d17d0d6a4099c531892,2,0.03
0x5f25142e5d6de0235b1ca23b1b0e60a4d15e8e0d,2,0.03
0x0c44096593e75ad4310d798f6c464c3c1f6b9c29,2,0.03
0xdaa3c99ac1ebf3bad54c3d800b86f3691cb9e398,2,0.03
0xf8d33dfaca6461f1bc21bb32456d3c864df0b4ca,2,0.03
0xc4cc364706fe781fb00a47badb297af36a482cc1,2,0.03
0x12c6e482aa1b0d1d6428a5437e7ea1a0ffdcc733,2,0.03
0x57977e05c53473fb100cd56cb94bac30bc36cd37,2,0.03
0xd95c9809b6e7f404488d52c8d82e6d095b37a190,2,0.03
0x7026cf6f800cee5aaeddcd09bd7c32d6955df7ac,2,0.03
0xf5504b784f3981a08f7463c3dfcb83a846328f6e,2,0.03
0x154c95844b2aaf3313c43a3b5e4d6186798631eb,2,0.03
0x772eed49ded5e286cb4d02d04d7ebf9e8d137d47,2,0.03
0xc31b3facd3058ce8e38e1d7f2dd68b8b991cff7c,2,0.03
0x0ba8cbffd8f43dcf31c7ee18c6922365938d6745,2,0.03
0x8fac2c8dafeb6bc93848c292772bfe68666a866a,2,0.03
0x50b1557d7a4b5e8eafb3d0985317ee7237cf9eb8,2,0.03
0xda06c8a25407c5ef8ad94e077c3df7291971648a,2,0.03
0x08bf8d6fa77f7bc937e62dcb7a5d1201890c48fa,2,0.03
0x4e01bd4fde899174947f0a6baa4c553f2b2f20ab,2,0.03
0xa1295d0b9b9a36a05694285802753c4aa0b5cd8b,2,0.03
0xb6817d98b3f728afe570078e56c24eeaa02caef2,2,0.03
0x5285e32bd7798558efabc091319d2f762f6a7e5c,2,0.03
0xbfb841f9ff84e7c30055e759cb14dda2a97aee37,2,0.03
0xb19f9d188b000602a1ad7091fb0c7b9ef33dfa63,2,0.03
0xc66dd62d9c7053100a0388704fefcee82f963d76,2,0.03
0x04eea222b3cc6f1f667915e952539eca8468b3fe,2,0.03
0x71ae7c97c90cfdbb6f8c066593f19d0cff19cc6e,2,0.03
0x6b1a9f551fe54a6ea9091c3de57c685e7089e144,2,0.03
0x51bd4c735927f958a90db80398826ff47a9832f1,2,0.03
0x8b1f9049090ae2d8318df404012fe7a5f9a248a8,2,0.03
0x5cc0045411b2ada786cca49cc6873f593d9c4449,2,0.03
0x126815fb37c62f4827c09e4c454fb74922c361c3,2,0.03
0xb667739ebc6fe59b7b43f79333f10a4496116f94,2,0.03
0x471786e22a3d28005d495f0fc6d6ad7af9bbd944,2,0.03
0xfeaa1cc948b8fcbd457b036749deac0fdd71f516,2,0.03
0x6df8ce4c3db21bdbef8884ca8e4e504551567195,2,0.03
0x0cc8cc6af893f53b71ef8d651643891fb900a62d,2,0.03
0xafe4397a852475132b2eb79c0e04b04f1d4566c0,2,0.03
0xdb715f56de8770a81dae86530f299326f50df995,2,0.03
0x054fd92863b76224741413e4c49103333ac49548,2,0.03
0x53b17043ba2451d5539a1d4dbce2e4e09306b198,2,0.03
0x4a78d46dcf77ccf6d8493bd5d2c1fe6f172cf9b3,2,0.03
0x5d0d57061a24fca244a018a489705e27dc8cdba8,2,0.03
0x3c59f795ae78ed6e97a1e9e71e2b1678caf2faad,2,0.03
0x259fd27225ed0a50d65bb549baa112288d666029,2,0.03
0x854865641338fc2e4273d149a08664b5e3237429,2,0.03
0x697a4d1fdee63bbcfe3c33d2d9f6dcab784df366,2,0.03
0x402c39f2fe1111fa1052a7ec82128652d576895f,2,0.03
0x7d1cd8353b5060c0f60745de08127e2b42e1d8fa,2,0.03
0x7b73409dead97b5c9d96103f70cab00d9bb64875,2,0.03
0x49a687a71c379f5c5ef4e28171ada117f2c0a29e,2,0.03
0x38614df75973539e26c3d7f524fe61a49a965f9e,2,0.03
0xb80a3488bd3f1c5a2d6fce9b095707ec62172fb5,2,0.03
0xf841008a664dd9fdd6c69db4235e04764630c090,2,0.03
0x7dcd466ee0d97f067a748de902c3ba9e09c19f7b,2,0.03
0xb8621ef0fea3a3a7c8652ef122cd903c25e30901,2,0.03
0x833d63181dc7a9f080c4b9c5d3f235cd44bf5c0b,2,0.03
0xd97b24d9a29317cd4b07498d715d1a18dace2ab6,2,0.03
0x50d989a474bc8ed550563acc598a6826dbfaedca,2,0.03
0x74845962e9def34a53b92d9a74783c36b54959c5,2,0.03
0x34efbcd3061e3ec98d66339181151dbd9152371e,2,0.03
0x038d59db5efcacf62ed9806f4379dec89dfe526a,2,0.03
0xd441c7a3e4d6ae70f889f65c50b0392e070c9898,2,0.03
0x8239143e934a4dbcd7feaf0beb4611ec616a4410,2,0.03
0x46fdb4cf2651dcb534dc291fca014989916fab5f,2,0.03
0x36f652558b05521b513659d906012a87b473d1b0,2,0.03
0x5e2fe249198128de2d767c9d4b925e4929324801,2,0.03
0xe854a3ea00b59dc1eaf5f63a1192bbe65e6b845b,2,0.03
0xb9e885b7b2533ded7ed75d585ab436e7efd9fbe3,2,0.03
0x896fa945c5533631f8dafe7483fea6859537cfd0,2,0.03
0xc4f4c09c1d338fb5ffa29d47f8ee7cd05495f3e5,2,0.03
0x43afdf5985443421fa1118b2f753a46f74f2f35a,2,0.03
0x131975ca3e75259e60afeb1cd34051a6804da505,2,0.03
0x6e4b50e64d822e6c2ba2125a4d665cbedce273a9,2,0.03
0xe4c2f917640b0a12a8a94bd2d07499c36db832b0,2,0.03
0x7c5047a454b11ce5f794407f2a791a4b580a5a96,2,0.03
0xf985479ea1d9e7024a54560fce86daa48f8f2cc7,2,0.03
0xec18570796b323610d1bd6769fed0b295136c288,2,0.03
0x3e376cb42215e1dfb04af1f2e4685f175f33a2f8,2,0.03
0xeae70d0a6bb1b4f491835cfda2e7d28260c2e951,2,0.03
0x867a809b454b725e1a31202b88877e7611496616,2,0.03
0x8e406b3d4a32ec454de7c81f16f51fb2ed15a9c3,2,0.03
0x24532db9526af1677e195d5de5c25e640e077af1,2,0.03
0x995352de1be370a1af53edc7c036c62254c51636,2,0.03
0x96a6f29ca861b7420c586e070fbc767e357ba821,2,0.03
0x19a17f5082928a4fcf8e74274dadf74f931ce874,2,0.03
0x5e243f7ac6e1d8f7f11b358881eb76210b74ecad,2,0.03
0xdff2768a264d3d30bd4606da44b206100d639e63,2,0.03
0x172741e965ec0f3a9cd7f84ae1165f84e21e64d5,2,0.03
0xde122e7c66a4d8ad42e5aa22e828efc2870ddab2,2,0.03
0x808d0f8aabf13769c10c88f9d29ef71f130f8c28,2,0.03
0x3d22013f5f4366085bd5b0a42ff547947d17c913,2,0.03
0xb501d1c5b22e8da28ca4b2bc7bf599a593343495,2,0.03
0xe7abb1bf7db49a66529b7d5f22a54bb3074b175a,2,0.03
0xdab9f9385aad624daa6b729cd5658cc6f206b600,2,0.03
0x19a99f5b363f2dbb7a35cb0b16f96b3f3ae2c280,2,0.03
0x91541eb76a7832993a8198d8c49b0753eaf75f6b,2,0.03
0x9e73b4a89b8d8cd7db42479f3b9f2e4ea492eac3,2,0.03
0xde4d9f976ea868147df16e829e13c3f5565c2760,2,0.03
0xdf7ab7a5d809ebe7c87c4dc190b4b2dc31e32f3a,2,0.03
0x7ed4ad773d4003deaf8439c479f9a039159575a0,2,0.03
0x421b05da6e0966ecbdab019df3b3e4cff0f58a3c,2,0.03
0x005c25473bf2367aa821a7072332820ac9902547,2,0.03
0x25370840a97eb6e09a45721fdf42e51cf5ab4f5e,2,0.03
0x5d06c943f193b7896fd96fb94de0801506a95eb5,2,0.03
0x3a887631862cda5c3987e51a22f636b38cb96fc3,2,0.03
0x1442e33e8d3aa6341fb1cdb843d536ba54cbd3a9,2,0.03
0xba3a6363db50fb3350b917400c243bb3a0e9267c,2,0.03
0x5b2e78346f0dad800937c6b42406926882c51b1d,2,0.03
0xe9ee4af511484e9a18c29a91ced68e7d53a5d6af,2,0.03
0x3bf6c943562e3aeff119153b68240c3cdd4cd0a2,2,0.03
0x296866dd32af3d8c8fc05505673282230bb81c55,2,0.03
0x5fa96c80fa2688cf09a2a5adf4aaf3e9e6462354,2,0.03
0xa306ac82d1850eb4fb51dd0f83b1dca593d51c1b,2,0.03
0x44a94dafe18ad73161fa4e5d7449689240609186,2,0.03
0x858aa83faea9fe27187450068e5230c51605a1b4,2,0.03
0x1264f7d54798c1898611cb07fea0389eea7235d0,2,0.03
0xd92e3f88575aaccc2cd582c88e0a7e9d460b616d,2,0.03
0x07fc7d21bb2c5a83ff22704c9b278d40581143a7,2,0.03
0xc8bf022be02cd2b697c6b32c033417025f203ecf,2,0.03
0x9cf131fd28f20a1841307f4c8ce3683ad7bc4586,2,0.03
0xd8cbcffe51b0364c50d6a0ac947a61e3118d10d6,2,0.03
0x780d956697b6234e7bbebf931808574339266df3,2,0.03
0x96c6de2dbae875e6686590e105dd41d0ce2f4a00,2,0.03
0xc0deb8b5d4b657b216a7b7df0a02d39c4dee0b97,2,0.03
0x65c80d3bc25c3210aaefda549f064606905accab,2,0.03
0xf65aff4574d86cd6f59f629f90729928bb88b94f,2,0.03
0x9458c54a975e7d61c9fb7103553692a590c28e08,2,0.03
0x1a15d6dcb90e7446c433ce8f5616633e2b16c28f,2,0.03
0xba3be0b865a86b91356736ccde2d01d336526275,2,0.03
0x008f97fc562816b72fdec866835dff1b09584e3b,2,0.03
0x8ac9db9c51e0d077a2fa432868eafd02d9142d53,2,0.03
0x7f7cfe3ea2373e541477ee98ff5dac8dce8129e5,2,0.03
0xcdca32a7bebd3f1c72933dab4b0e8f1298ccb00e,2,0.03
0x50d9b7f1e45eab7e9f561764b1fab50883254ba4,2,0.03
0x07a2cdeee240e05c3c048dc03ccdae309d657162,2,0.03
0x61d84d65d0cd1b0d22eea94a80f15554e3304e49,2,0.03
0x6992d7b7105a967f97a614d24ad3cde69d4813d6,2,0.03
0xa755bd1b1b32e62efbbe795ea2ee0f173191e2ba,2,0.03
0x1724587ca51042aea7c2488db83bd89c018f1c4c,2,0.03
0x87bc88acb957ab5fdb3810ae6890071b67324fc8,2,0.03
0x30c5312d9cf0d873994f000e72f1cbf561d0209c,2,0.03
0x3f90eda8b7100943e2793f3baaa4931df90b907e,2,0.03
0x3bb0e169df71bd4cb30855d85b24f901fdaa6c07,2,0.03
0x4a7e9a7da4baf5e58242cacfee8eff92ccbebbaa,2,0.03
0x92f63a32865c573da8ad9a0e1ba72f397e3080d2,2,0.03
0xd7fac8d8b08bc47f0abb04c247a3f5168c63eceb,2,0.03
0x78ac091fc36d97ec7fc60352827b4a79641475dc,2,0.03
0x4b3bc5cc4ec178d91dccd5d82db337a955c840d6,2,0.03
0xe2b33a82bb406d5fba4271c514b194a7f8230dd8,2,0.03
0xb636d7c93bd04d646fb6d6d317fd1ca03d70557f,2,0.03
0xb0ab05f8beba695ea4b724c3a1dc3a290f81a85d,2,0.03
0x0042b8704ffa655fc88e1e00c09b0e5ec136fc2a,2,0.03
0x6ac05a122d6171160614ddf28d9eedd1ff3b3155,2,0.03
0x2c9325868962ecf0498517a8625b7cef1c8bf370,2,0.03
0x67c188c9619eec8c2964906502540d8ddb447790,2,0.03
0x24a29d356047b1be713603e5630d39805c6f8bc3,2,0.03
0x97f88f2cd35cad74ef881f9ca2c2e39d7268eafd,2,0.03
0x98dc82470cd96449eff7a21837644e8a0b83f40e,2,0.03
0xff42be81c67485a09bfb9c9f52710d9190c10b5e,2,0.03
0x567efdabd750875de07ac36ec5f7bafc375fd81c,2,0.03
0xf4d745048a7f577396121300f835e1c076c6b6c4,2,0.03
0x6b3de9b20455f4cc16d3f82798c0f3d1f5382ff7,2,0.03
0x7417961b105c29658ea93cabca4391c751e2018a,2,0.03
0xb11d91b7630230894f63b469709d63887e3b5fcf,2,0.03
0x80e2a77d1b32bee455ae1ec9205c19af178f1029,2,0.03
0x6e4865338d1abfda8a57fb3442d5835a16f6acba,2,0.03
0x3a472fd2bab732329ea490440e8015e126a4fdb7,2,0.03
0x401918351b997816f802db30de7b4a21518a79b9,2,0.03
0x3c651a1b6e01c23fb819c0dd979b3418f215f904,2,0.03
0x051b66c485324207e118c6f74b70f1bfd8dacccf,2,0.03
0xbdd4ee13a1f35863957b125b6e0d0fd8116c03c2,2,0.03
0xc1ed6330147665ee12a5b068bfa7521067162ae7,2,0.03
0x1235c33e4816e5823e05cd19d120f92d75045262,2,0.03
0x972a17086c92b518dfb6ea6c625c25efcd3b8f6e,2,0.03
0x6d16d141d5759697dce6c191a9c494fc06a6b163,2,0.03
0x5302d0b614947ec0b2c3607c838ceb0262027560,2,0.03
0x6239d6cdbd7605b599b79f72004209f12adf0caf,2,0.03
0x047e1edc4a84e2bf6407b72595718d9ea077e52d,2,0.03
0x49ffb5f44382c2ecc77c669217f97b9c292a7ac5,2,0.03
0x8cd1de9a51205d7733326b0b22e95f7db3946985,2,0.03
0x74d217fa37bc2965f80f21bf84e235a56bc8009e,2,0.03
0x34cfd6170d275840e983b83cebb6ebb47357fd5a,2,0.03
0x5a006541eeb30170704fbfd14700aaa9d6c9924b,2,0.03
0xf1b1ac4cc89b151de017e06ed7d82436505a6056,2,0.03
0x0253cda4b8a04465f6cc9be59988ce47babdc613,2,0.03
0xfe93a4981d0a6cb62c94b037bc870c793efe9f4d,2,0.03
0x32b0bc0388798c17b08026eb02c4553c31a5fcc0,2,0.03
0x008cf140b21e1e56ddc010546051dbfa9ebc9ec6,2,0.03
0x5cf04a4d435d131f1c3ab35699661a13ea78b38d,2,0.03
0x19da16429d4a85fd711c3a2782d1d2ccb01340d0,2,0.03
0x30e3784b28332b7cb268988f9e81eeff9e3bf2dc,2,0.03
0xa8edd4c053248fa863a16efdeb97b05893690964,2,0.03
0x711c86e95590daa071995612fb9bcb91e62a18c7,2,0.03
0x5a358d3011441a654f656f923da297a81d5abb1e,2,0.03
0x739a0565a68fd7811a42ec89674d7b5e4d06904e,2,0.03
0x7a84039a71b5c3ec2c27121ebae5e07510c18f3b,2,0.03
0xde91b93a6262e15d965f860e496972c1c966132e,2,0.03
0x43219f696d5241dcfca457656daa627b4f0eb326,2,0.03
0xedd831ece7c9eaffa7a6c5e1c31e6a644661f3a3,2,0.03
0x4eff6050c03742c0ec10bdf483bc1f2ab8479bd2,2,0.03
0xc63af7b5065c81d36d4d1513bf9d38ce3e99f08b,2,0.03
0xa12a5c2bdaade76e54cf85d72b37975550deb570,2,0.03
0xe10b3858ef1b867af7e248d0f7de853790d88447,2,0.03
0x49c44f4890600a1f6053781e6d89a20b817f0d27,2,0.03
0x4f9f6f5c64011f0d31bb12680ccf3dd0621190b9,2,0.03
0xae452b432b9e60a32d2180f50f70a118577f872a,2,0.03
0x075c3ad6ae22f995dbf89671c5f166343b4d415d,2,0.03
0x5abde784ec7bbed97cd8d21974e08bbaea2c8205,2,0.03
0x49e59de5dbf06ed83116afaa0570bfe13a8d5ba7,2,0.03
0x9d4ddcfd0b23134bebea4462b0feba81307bde05,2,0.03
0x4ef3ae2f0c0c01b6d9f767a5286ecdc7b6f58465,2,0.03
0xb060a176a67ce936cd3264161d5b6f4904105ac8,2,0.03
0xf6843fafd7622fcc1ef0b070e8f45b1202e90605,2,0.03
0x77b4b939866272e279f8d7deda9b91c48eacd257,2,0.03
0x7b87764f7a598a6df6d6032de75a69bc70b3e1a1,2,0.03
0x0d41f957181e584db82d2e316837b2de1738c477,2,0.03
0x83a4dc5b8209bd2bec08d698f1923d39a184b122,2,0.03
0x61cf671507dc3d3d9b7ab3fb12429d255a7742f3,2,0.03
0x972e633f5f6f62d1f2a13977f113941fcb3b606b,2,0.03
0xc44a171bd96881beceb116f30ed97ffc0e66aa70,2,0.03
0x16df45560dcbdc85825d2015bbd2f03fc5676b71,2,0.03
0x7d13166cf615044bacaebc9283a06713d12cceda,2,0.03
0x1273162b4fe3424bf03d74c88181714bbd263393,2,0.03
0x896d723154eca634e5dd8a5d3ee76a4f1e9be22e,2,0.03
0xd4c5018b79196e679961a68ce8bf1b65a7810a1b,2,0.03
0xa3e547903c2423f11e63be49fb37b665d35c45ce,2,0.03
0xc9eb2604225686ff5d5f7c7be9dbda7d9cc03ae6,2,0.03
0x51115f73f927fcf13ef6f27f6baa170156d44489,2,0.03
0x99da15192c62c696a4b7162a2d2ca4ce1326823a,2,0.03
0xd116ec51ced0a7a49bea6555f90872752448d8bc,2,0.03
0x645eb1d4a87f2ba07007784fc4dd399f7a3410e0,2,0.03
